date,week,player_id,player_name,position,player_vmax_kmh,md_code,session_focus,session_type,match_role,duration_min,total_distance_m,hsr_m,sprint_distance_m,accelerations,decelerations,max_speed_kmh,percent_vmax,session_rpe,session_load_au,previous_3d_load,wellness_score
2026-09-13,8,P11,Player 11,CM,31.15,MD+1,Recovery,Recovery,N/A,31.0,2449.0,25.0,2.0,7.0,9.0,16.17,51.9,1.6,50.0,670.0,80.0
2026-07-20,1,P12,Player 12,CM,32.22,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
2026-07-21,1,P12,Player 12,CM,32.22,MD-4,Volume,Training,N/A,77.0,7035.0,331.0,50.0,27.0,33.0,25.56,79.3,5.9,454.0,0.0,89.0
2026-07-22,1,P12,Player 12,CM,32.22,MD-3,Speed / HSR,Training,N/A,90.0,8200.0,631.0,86.0,37.0,37.0,29.55,91.7,6.9,621.0,454.0,82.0
2026-07-23,1,P12,Player 12,CM,32.22,MD-2,Tactical,Training,N/A,69.0,6368.0,283.0,31.0,27.0,29.0,24.35,75.6,3.9,269.0,1075.0,72.0
2026-07-24,1,P12,Player 12,CM,32.22,MD-1,Activation,Training,N/A,42.0,3188.0,98.0,10.0,16.0,13.0,21.58,67.0,2.9,122.0,1344.0,79.0
2026-07-25,1,P12,Player 12,CM,32.22,MD,Match,Match,Starter,87.0,10711.0,637.0,100.0,35.0,43.0,30.3,94.0,8.0,696.0,1012.0,77.0
2026-07-26,1,P12,Player 12,CM,32.22,MD+1,Recovery,Recovery,N/A,34.0,2306.0,33.0,1.0,8.0,8.0,15.27,47.4,0.6,20.0,1087.0,82.0
2026-07-27,2,P12,Player 12,CM,32.22,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,79.0
2026-07-28,2,P12,Player 12,CM,32.22,MD-4,Volume,Training,N/A,73.0,6303.0,285.0,45.0,34.0,30.0,23.23,72.1,5.1,372.0,716.0,79.0
2026-07-29,2,P12,Player 12,CM,32.22,MD-3,Speed / HSR,Training,N/A,89.0,9960.0,519.0,111.0,45.0,41.0,28.86,89.6,6.5,578.0,392.0,85.0
2026-07-30,2,P12,Player 12,CM,32.22,MD-2,Tactical,Training,N/A,71.0,5784.0,315.0,40.0,25.0,26.0,26.63,82.7,4.6,327.0,950.0,88.0
2026-07-31,2,P12,Player 12,CM,32.22,MD-1,Activation,Training,N/A,41.0,2965.0,86.0,12.0,15.0,14.0,21.29,66.1,3.1,127.0,1277.0,80.0
2026-08-01,2,P12,Player 12,CM,32.22,MD,Match,Match,Sub,17.0,2172.0,136.0,21.0,8.0,10.0,26.8,83.2,6.1,104.0,1032.0,80.0
2026-08-02,2,P12,Player 12,CM,32.22,MD+1,Recovery,Recovery,N/A,32.0,2404.0,34.0,1.0,9.0,7.0,17.84,55.4,1.7,54.0,558.0,85.0
2026-08-03,3,P12,Player 12,CM,32.22,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,80.0
2026-08-04,3,P12,Player 12,CM,32.22,MD-4,Volume,Training,N/A,85.0,6667.0,332.0,54.0,32.0,29.0,25.6,79.5,6.0,510.0,158.0,83.0
2026-08-05,3,P12,Player 12,CM,32.22,MD-3,Speed / HSR,Training,N/A,87.0,8283.0,559.0,112.0,36.0,32.0,30.52,94.7,6.9,600.0,564.0,75.0
2026-08-06,3,P12,Player 12,CM,32.22,MD-2,Tactical,Training,N/A,64.0,5798.0,276.0,26.0,29.0,25.0,26.29,81.6,5.8,371.0,1110.0,85.0
2026-08-07,3,P12,Player 12,CM,32.22,MD-1,Activation,Training,N/A,48.0,2983.0,95.0,13.0,14.0,13.0,23.87,74.1,2.4,115.0,1481.0,81.0
2026-08-08,3,P12,Player 12,CM,32.22,MD,Match,Match,Starter,83.0,9050.0,599.0,103.0,33.0,36.0,29.43,91.3,8.8,730.0,1086.0,81.0
2026-08-09,3,P12,Player 12,CM,32.22,MD+1,Recovery,Recovery,N/A,29.0,2516.0,35.0,1.0,8.0,8.0,20.01,62.1,1.2,35.0,1216.0,79.0
2026-08-10,4,P12,Player 12,CM,32.22,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,76.0
2026-08-11,4,P12,Player 12,CM,32.22,MD-4,Volume,Training,N/A,73.0,7208.0,385.0,51.0,28.0,27.0,26.29,81.6,5.2,380.0,765.0,81.0
2026-08-12,4,P12,Player 12,CM,32.22,MD-3,Speed / HSR,Training,N/A,86.0,8391.0,540.0,96.0,34.0,35.0,28.48,88.4,5.5,473.0,415.0,90.0
2026-08-13,4,P12,Player 12,CM,32.22,MD-2,Tactical,Training,N/A,68.0,6058.0,339.0,43.0,28.0,23.0,23.96,74.4,4.7,320.0,853.0,82.0
2026-08-14,4,P12,Player 12,CM,32.22,MD-1,Activation,Training,N/A,35.0,3376.0,103.0,11.0,13.0,14.0,20.9,64.9,2.0,70.0,1173.0,77.0
2026-08-15,4,P12,Player 12,CM,32.22,MD,Match,Top-up,Unused,55.0,5406.0,287.0,25.0,21.0,24.0,26.44,82.1,3.1,170.0,863.0,75.0
2026-08-16,4,P12,Player 12,CM,32.22,MD+1,Recovery,Recovery,N/A,33.0,2785.0,20.0,1.0,8.0,7.0,18.74,58.1,2.3,76.0,560.0,88.0
2026-08-17,5,P12,Player 12,CM,32.22,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,85.0
2026-08-18,5,P12,Player 12,CM,32.22,MD-4,Volume,Training,N/A,73.0,6309.0,410.0,52.0,32.0,35.0,26.97,83.7,5.6,409.0,246.0,80.0
2026-08-19,5,P12,Player 12,CM,32.22,MD-3,Speed / HSR,Training,N/A,90.0,9014.0,583.0,100.0,40.0,38.0,28.04,87.0,6.2,558.0,485.0,81.0
2026-08-20,5,P12,Player 12,CM,32.22,MD-2,Tactical,Training,N/A,69.0,6467.0,317.0,32.0,24.0,27.0,25.25,78.4,4.4,304.0,967.0,76.0
2026-08-21,5,P12,Player 12,CM,32.22,MD-1,Activation,Training,N/A,41.0,3169.0,71.0,9.0,14.0,14.0,21.49,66.7,2.3,94.0,1271.0,77.0
2026-08-22,5,P12,Player 12,CM,32.22,MD,Match,Top-up,Unused,51.0,4938.0,326.0,38.0,29.0,24.0,25.97,80.6,4.3,219.0,956.0,81.0
2026-08-23,5,P12,Player 12,CM,32.22,MD+1,Recovery,Recovery,N/A,34.0,2539.0,33.0,1.0,9.0,8.0,17.46,54.2,2.3,78.0,617.0,81.0
2026-08-24,6,P12,Player 12,CM,32.22,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,87.0
2026-08-25,6,P12,Player 12,CM,32.22,MD-4,Volume,Training,N/A,68.0,8010.0,323.0,57.0,26.0,28.0,23.29,72.3,5.4,367.0,297.0,86.0
2026-08-26,6,P12,Player 12,CM,32.22,MD-3,Speed / HSR,Training,N/A,93.0,8487.0,583.0,119.0,30.0,39.0,32.86,102.0,6.3,586.0,445.0,88.0
2026-08-27,6,P12,Player 12,CM,32.22,MD-2,Tactical,Training,N/A,74.0,6441.0,326.0,35.0,29.0,26.0,24.06,74.7,4.8,355.0,953.0,79.0
2026-08-28,6,P12,Player 12,CM,32.22,MD-1,Activation,Training,N/A,42.0,3090.0,85.0,12.0,17.0,14.0,22.31,69.2,3.2,134.0,1308.0,87.0
2026-08-29,6,P12,Player 12,CM,32.22,MD,Match,Match,Starter,87.0,10284.0,728.0,125.0,30.0,28.0,32.04,99.5,9.3,809.0,1075.0,78.0
2026-08-30,6,P12,Player 12,CM,32.22,MD+1,Recovery,Recovery,N/A,29.0,2501.0,25.0,2.0,7.0,8.0,19.02,59.0,0.5,14.0,1298.0,75.0
2026-08-31,7,P12,Player 12,CM,32.22,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.0,77.0
2026-09-01,7,P12,Player 12,CM,32.22,MD-4,Volume,Training,N/A,80.0,6543.0,401.0,42.0,34.0,27.0,25.01,77.6,5.4,432.0,823.0,81.0
2026-09-02,7,P12,Player 12,CM,32.22,MD-3,Speed / HSR,Training,N/A,83.0,8662.0,587.0,122.0,39.0,38.0,28.01,86.9,6.7,556.0,446.0,79.0
2026-09-03,7,P12,Player 12,CM,32.22,MD-2,Tactical,Training,N/A,68.0,6396.0,274.0,28.0,25.0,29.0,26.39,81.9,4.2,286.0,988.0,81.0
2026-09-04,7,P12,Player 12,CM,32.22,MD-1,Activation,Training,N/A,38.0,2969.0,107.0,9.0,15.0,14.0,22.98,71.3,2.9,110.0,1274.0,72.0
2026-09-05,7,P12,Player 12,CM,32.22,MD,Match,Top-up,Unused,50.0,5752.0,234.0,36.0,24.0,24.0,27.81,86.3,5.4,270.0,952.0,81.0
2026-09-06,7,P12,Player 12,CM,32.22,MD+1,Recovery,Recovery,N/A,30.0,2518.0,28.0,1.0,9.0,8.0,17.09,53.0,2.5,75.0,666.0,78.0
2026-09-07,8,P12,Player 12,CM,32.22,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,83.0
2026-09-08,8,P12,Player 12,CM,32.22,MD-4,Volume,Training,N/A,86.0,6042.0,357.0,53.0,29.0,30.0,26.15,81.2,5.3,456.0,345.0,87.0
2026-09-09,8,P12,Player 12,CM,32.22,MD-3,Speed / HSR,Training,N/A,90.0,7359.0,525.0,81.0,39.0,30.0,29.68,92.1,7.4,666.0,531.0,91.0
2026-09-10,8,P12,Player 12,CM,32.22,MD-2,Tactical,Training,N/A,67.0,6490.0,301.0,39.0,27.0,25.0,25.45,79.0,4.1,275.0,1122.0,76.0
2026-09-11,8,P12,Player 12,CM,32.22,MD-1,Activation,Training,N/A,37.0,2807.0,109.0,11.0,13.0,14.0,22.96,71.3,2.6,96.0,1397.0,76.0
2026-09-12,8,P12,Player 12,CM,32.22,MD,Match,Top-up,Unused,48.0,5061.0,286.0,35.0,23.0,21.0,26.9,83.5,5.0,240.0,1037.0,77.0
2026-09-13,8,P12,Player 12,CM,32.22,MD+1,Recovery,Recovery,N/A,35.0,2219.0,28.0,1.0,7.0,7.0,17.55,54.5,1.3,46.0,611.0,80.0
2026-07-20,1,P13,Player 13,CM,31.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2026-07-21,1,P13,Player 13,CM,31.76,MD-4,Volume,Training,N/A,81.0,8282.0,372.0,37.0,33.0,30.0,24.83,78.2,6.1,494.0,0.0,91.0
2026-07-22,1,P13,Player 13,CM,31.76,MD-3,Speed / HSR,Training,N/A,89.0,9372.0,518.0,140.0,47.0,37.0,28.23,88.9,7.2,641.0,494.0,82.0
2026-07-23,1,P13,Player 13,CM,31.76,MD-2,Tactical,Training,N/A,72.0,6102.0,297.0,40.0,31.0,26.0,25.08,79.0,4.3,310.0,1135.0,86.0
2026-07-24,1,P13,Player 13,CM,31.76,MD-1,Activation,Training,N/A,38.0,3537.0,93.0,12.0,18.0,15.0,24.52,77.2,2.5,95.0,1445.0,78.0
2026-07-25,1,P13,Player 13,CM,31.76,MD,Match,Match,Sub,26.0,3877.0,213.0,40.0,17.0,18.0,28.89,91.0,8.0,208.0,1046.0,76.0
2026-07-26,1,P13,Player 13,CM,31.76,MD+1,Recovery,Recovery,N/A,37.0,2536.0,27.0,1.0,8.0,10.0,18.38,57.9,1.9,70.0,613.0,82.0
2026-07-27,2,P13,Player 13,CM,31.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.0,82.0
2026-07-28,2,P13,Player 13,CM,31.76,MD-4,Volume,Training,N/A,77.0,8424.0,282.0,45.0,39.0,35.0,26.03,82.0,5.3,408.0,278.0,88.0
2026-07-29,2,P13,Player 13,CM,31.76,MD-3,Speed / HSR,Training,N/A,88.0,9130.0,518.0,121.0,34.0,42.0,29.72,93.6,6.3,554.0,478.0,79.0
2026-07-30,2,P13,Player 13,CM,31.76,MD-2,Tactical,Training,N/A,64.0,6483.0,240.0,49.0,31.0,30.0,25.27,79.6,4.3,275.0,962.0,76.0
2026-07-31,2,P13,Player 13,CM,31.76,MD-1,Activation,Training,N/A,39.0,3723.0,124.0,13.0,17.0,15.0,20.22,63.7,2.2,86.0,1237.0,76.0
2026-08-01,2,P13,Player 13,CM,31.76,MD,Match,Top-up,Unused,56.0,5462.0,243.0,29.0,23.0,26.0,27.34,86.1,4.1,230.0,915.0,83.0
2026-08-02,2,P13,Player 13,CM,31.76,MD+1,Recovery,Recovery,N/A,30.0,2351.0,27.0,2.0,8.0,9.0,18.1,57.0,1.2,36.0,591.0,87.0
2026-08-03,3,P13,Player 13,CM,31.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,90.0
2026-08-04,3,P13,Player 13,CM,31.76,MD-4,Volume,Training,N/A,84.0,6926.0,340.0,49.0,30.0,34.0,25.41,80.0,5.9,496.0,266.0,88.0
2026-08-05,3,P13,Player 13,CM,31.76,MD-3,Speed / HSR,Training,N/A,91.0,7987.0,585.0,135.0,36.0,41.0,29.09,91.6,7.5,682.0,532.0,83.0
2026-08-06,3,P13,Player 13,CM,31.76,MD-2,Tactical,Training,N/A,69.0,6015.0,280.0,46.0,27.0,27.0,26.27,82.7,4.6,317.0,1178.0,81.0
2026-08-07,3,P13,Player 13,CM,31.76,MD-1,Activation,Training,N/A,48.0,3547.0,88.0,13.0,16.0,18.0,21.62,68.1,2.6,125.0,1495.0,72.0
2026-08-08,3,P13,Player 13,CM,31.76,MD,Match,Match,Starter,91.0,10896.0,642.0,101.0,44.0,50.0,31.09,97.9,7.9,719.0,1124.0,73.0
2026-08-09,3,P13,Player 13,CM,31.76,MD+1,Recovery,Recovery,N/A,35.0,2384.0,25.0,1.0,9.0,10.0,17.97,56.6,1.6,56.0,1161.0,80.0
2026-08-10,4,P13,Player 13,CM,31.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,78.0
2026-08-11,4,P13,Player 13,CM,31.76,MD-4,Volume,Training,N/A,70.0,7539.0,266.0,41.0,38.0,40.0,24.06,75.7,5.0,350.0,775.0,82.0
2026-08-12,4,P13,Player 13,CM,31.76,MD-3,Speed / HSR,Training,N/A,89.0,9100.0,680.0,111.0,42.0,43.0,28.94,91.1,6.8,605.0,406.0,85.0
2026-08-13,4,P13,Player 13,CM,31.76,MD-2,Tactical,Training,N/A,65.0,6100.0,286.0,34.0,26.0,29.0,25.65,80.8,5.0,325.0,955.0,81.0
2026-08-14,4,P13,Player 13,CM,31.76,MD-1,Activation,Training,N/A,41.0,3647.0,88.0,11.0,19.0,17.0,22.61,71.2,2.4,98.0,1280.0,81.0
2026-08-15,4,P13,Player 13,CM,31.76,MD,Match,Match,Starter,96.0,12322.0,618.0,188.0,46.0,47.0,30.57,96.3,9.6,922.0,1028.0,82.0
2026-08-16,4,P13,Player 13,CM,31.76,MD+1,Recovery,Recovery,N/A,34.0,2477.0,26.0,1.0,8.0,8.0,17.75,55.9,2.3,78.0,1345.0,78.0
2026-08-17,5,P13,Player 13,CM,31.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.0,78.0
2026-08-18,5,P13,Player 13,CM,31.76,MD-4,Volume,Training,N/A,74.0,8236.0,364.0,45.0,31.0,35.0,23.55,74.2,5.6,414.0,1000.0,80.0
2026-08-19,5,P13,Player 13,CM,31.76,MD-3,Speed / HSR,Training,N/A,88.0,8633.0,665.0,132.0,46.0,42.0,29.31,92.3,5.8,510.0,492.0,82.0
2026-08-20,5,P13,Player 13,CM,31.76,MD-2,Tactical,Training,N/A,74.0,6527.0,320.0,29.0,29.0,31.0,23.39,73.7,4.0,296.0,924.0,80.0
2026-08-21,5,P13,Player 13,CM,31.76,MD-1,Activation,Training,N/A,39.0,3485.0,97.0,13.0,16.0,14.0,21.54,67.8,2.4,94.0,1220.0,87.0
2026-08-22,5,P13,Player 13,CM,31.76,MD,Match,Top-up,Unused,45.0,5177.0,299.0,41.0,25.0,23.0,26.3,82.8,5.3,238.0,900.0,81.0
2026-08-23,5,P13,Player 13,CM,31.76,MD+1,Recovery,Recovery,N/A,41.0,2878.0,30.0,2.0,8.0,9.0,19.33,60.9,2.1,86.0,628.0,84.0
2026-08-24,6,P13,Player 13,CM,31.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,82.0
2026-08-25,6,P13,Player 13,CM,31.76,MD-4,Volume,Training,N/A,74.0,6794.0,285.0,54.0,35.0,40.0,24.65,77.6,5.3,392.0,324.0,89.0
2026-08-26,6,P13,Player 13,CM,31.76,MD-3,Speed / HSR,Training,N/A,88.0,9419.0,677.0,141.0,32.0,44.0,32.08,101.0,6.8,598.0,478.0,87.0
2026-08-27,6,P13,Player 13,CM,31.76,MD-2,Tactical,Training,N/A,71.0,7323.0,324.0,45.0,29.0,30.0,23.97,75.5,3.4,241.0,990.0,83.0
2026-08-28,6,P13,Player 13,CM,31.76,MD-1,Activation,Training,N/A,37.0,3917.0,119.0,7.0,15.0,15.0,21.94,69.1,2.3,85.0,1231.0,79.0
2026-08-29,6,P13,Player 13,CM,31.76,MD,Match,Top-up,Unused,60.0,5273.0,222.0,35.0,25.0,23.0,27.88,87.8,6.0,360.0,924.0,84.0
2026-08-30,6,P13,Player 13,CM,31.76,MD+1,Recovery,Recovery,N/A,42.0,2450.0,27.0,2.0,9.0,9.0,18.58,58.5,2.1,88.0,686.0,87.0
2026-08-31,7,P13,Player 13,CM,31.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,85.0
2026-09-01,7,P13,Player 13,CM,31.76,MD-4,Volume,Training,N/A,83.0,8203.0,343.0,61.0,32.0,38.0,24.36,76.7,5.5,456.0,448.0,84.0
2026-09-02,7,P13,Player 13,CM,31.76,MD-3,Speed / HSR,Training,N/A,87.0,8848.0,636.0,110.0,46.0,47.0,30.06,94.6,5.8,505.0,544.0,87.0
2026-09-03,7,P13,Player 13,CM,31.76,MD-2,Tactical,Training,N/A,75.0,6523.0,267.0,39.0,29.0,27.0,25.1,79.0,4.6,345.0,961.0,77.0
2026-09-04,7,P13,Player 13,CM,31.76,MD-1,Activation,Training,N/A,40.0,3208.0,100.0,11.0,11.0,17.0,21.08,66.4,2.9,116.0,1306.0,75.0
2026-09-05,7,P13,Player 13,CM,31.76,MD,Match,Match,Starter,84.0,10838.0,452.0,142.0,39.0,43.0,28.3,89.1,8.7,731.0,966.0,80.0
2026-09-06,7,P13,Player 13,CM,31.76,MD+1,Recovery,Recovery,N/A,31.0,2554.0,22.0,1.0,8.0,9.0,15.58,49.0,2.1,65.0,1192.0,73.0
2026-09-07,8,P13,Player 13,CM,31.76,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,83.0
2026-09-08,8,P13,Player 13,CM,31.76,MD-4,Volume,Training,N/A,84.0,7577.0,396.0,45.0,31.0,33.0,24.12,75.9,5.5,462.0,796.0,79.0
2026-09-09,8,P13,Player 13,CM,31.76,MD-3,Speed / HSR,Training,N/A,95.0,7821.0,585.0,105.0,36.0,41.0,30.58,96.3,6.8,646.0,527.0,82.0
2026-09-10,8,P13,Player 13,CM,31.76,MD-2,Tactical,Training,N/A,74.0,6110.0,226.0,30.0,24.0,31.0,23.81,75.0,4.6,340.0,1108.0,78.0
2026-09-11,8,P13,Player 13,CM,31.76,MD-1,Activation,Training,N/A,38.0,3898.0,103.0,11.0,15.0,17.0,20.98,66.0,2.8,106.0,1448.0,77.0
2026-09-12,8,P13,Player 13,CM,31.76,MD,Match,Match,Starter,88.0,11362.0,797.0,131.0,51.0,43.0,31.4,98.9,9.3,818.0,1092.0,78.0
2026-09-13,8,P13,Player 13,CM,31.76,MD+1,Recovery,Recovery,N/A,34.0,2476.0,24.0,2.0,9.0,8.0,17.63,55.5,1.2,41.0,1264.0,78.0
2026-07-20,1,P14,Player 14,CM,33.0,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0
2026-07-21,1,P14,Player 14,CM,33.0,MD-4,Volume,Training,N/A,81.0,6712.0,308.0,42.0,29.0,30.0,26.76,81.1,5.9,478.0,0.0,87.0
2026-07-22,1,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,N/A,87.0,9446.0,549.0,131.0,41.0,41.0,32.17,97.5,6.2,539.0,478.0,82.0
2026-07-23,1,P14,Player 14,CM,33.0,MD-2,Tactical,Training,N/A,65.0,5303.0,306.0,34.0,26.0,28.0,27.37,82.9,3.0,195.0,1017.0,83.0
2026-07-24,1,P14,Player 14,CM,33.0,MD-1,Activation,Training,N/A,39.0,3324.0,82.0,9.0,16.0,16.0,22.38,67.8,3.2,125.0,1212.0,72.0
2026-07-25,1,P14,Player 14,CM,33.0,MD,Match,Match,Starter,96.0,12652.0,778.0,154.0,51.0,43.0,32.16,97.5,7.5,720.0,859.0,80.0
2026-07-26,1,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,N/A,32.0,2359.0,20.0,1.0,9.0,7.0,17.39,52.7,1.1,35.0,1040.0,78.0
2026-07-27,2,P14,Player 14,CM,33.0,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,82.0
2026-07-28,2,P14,Player 14,CM,33.0,MD-4,Volume,Training,N/A,79.0,7441.0,316.0,47.0,29.0,33.0,26.61,80.6,4.8,379.0,755.0,77.0
2026-07-29,2,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,N/A,82.0,9196.0,605.0,96.0,39.0,34.0,29.18,88.4,6.1,500.0,414.0,83.0
2026-07-30,2,P14,Player 14,CM,33.0,MD-2,Tactical,Training,N/A,73.0,5800.0,291.0,40.0,27.0,26.0,24.69,74.8,3.8,277.0,879.0,81.0
2026-07-31,2,P14,Player 14,CM,33.0,MD-1,Activation,Training,N/A,40.0,2973.0,114.0,11.0,16.0,15.0,22.9,69.4,3.2,128.0,1156.0,82.0
2026-08-01,2,P14,Player 14,CM,33.0,MD,Match,Match,Starter,86.0,11087.0,431.0,149.0,39.0,45.0,31.63,95.9,9.2,791.0,905.0,82.0
2026-08-02,2,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,N/A,37.0,2565.0,35.0,1.0,8.0,9.0,19.1,57.9,1.5,56.0,1196.0,75.0
2026-08-03,3,P14,Player 14,CM,33.0,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,79.0
2026-08-04,3,P14,Player 14,CM,33.0,MD-4,Volume,Training,N/A,83.0,6895.0,341.0,46.0,31.0,34.0,26.3,79.7,4.6,382.0,847.0,84.0
2026-08-05,3,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,N/A,96.0,7599.0,753.0,93.0,44.0,43.0,29.21,88.5,6.7,643.0,438.0,81.0
2026-08-06,3,P14,Player 14,CM,33.0,MD-2,Tactical,Training,N/A,62.0,5444.0,334.0,38.0,26.0,27.0,26.09,79.0,4.8,298.0,1025.0,80.0
2026-08-07,3,P14,Player 14,CM,33.0,MD-1,Activation,Training,N/A,44.0,3471.0,83.0,12.0,16.0,13.0,24.5,74.2,3.9,172.0,1323.0,77.0
2026-08-08,3,P14,Player 14,CM,33.0,MD,Match,Top-up,Unused,56.0,4534.0,229.0,36.0,30.0,26.0,27.01,81.9,3.4,190.0,1113.0,78.0
2026-08-09,3,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,N/A,44.0,2353.0,25.0,1.0,9.0,9.0,20.94,63.5,1.0,44.0,660.0,91.0
2026-08-10,4,P14,Player 14,CM,33.0,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,83.0
2026-08-11,4,P14,Player 14,CM,33.0,MD-4,Volume,Training,N/A,78.0,7937.0,330.0,39.0,38.0,31.0,27.23,82.5,4.3,335.0,234.0,88.0
2026-08-12,4,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,N/A,91.0,8798.0,562.0,102.0,35.0,36.0,29.64,89.8,5.7,519.0,379.0,83.0
2026-08-13,4,P14,Player 14,CM,33.0,MD-2,Tactical,Training,N/A,72.0,5985.0,258.0,30.0,27.0,29.0,26.46,80.2,3.1,223.0,854.0,83.0
2026-08-14,4,P14,Player 14,CM,33.0,MD-1,Activation,Training,N/A,42.0,2802.0,105.0,11.0,15.0,15.0,23.95,72.6,1.7,71.0,1077.0,82.0
2026-08-15,4,P14,Player 14,CM,33.0,MD,Match,Top-up,Unused,58.0,5200.0,285.0,37.0,22.0,26.0,26.21,79.4,4.9,284.0,813.0,80.0
2026-08-16,4,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,N/A,29.0,2248.0,21.0,1.0,8.0,9.0,16.5,50.0,2.9,84.0,578.0,83.0
2026-08-17,5,P14,Player 14,CM,33.0,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,82.0
2026-08-18,5,P14,Player 14,CM,33.0,MD-4,Volume,Training,N/A,74.0,7240.0,329.0,40.0,31.0,32.0,28.58,86.6,6.0,444.0,368.0,81.0
2026-08-19,5,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,N/A,88.0,8609.0,485.0,99.0,39.0,41.0,30.89,93.6,6.1,537.0,528.0,87.0
2026-08-20,5,P14,Player 14,CM,33.0,MD-2,Tactical,Training,N/A,67.0,5964.0,338.0,46.0,26.0,29.0,26.72,81.0,4.6,308.0,981.0,78.0
2026-08-21,5,P14,Player 14,CM,33.0,MD-1,Activation,Training,N/A,42.0,3325.0,111.0,12.0,14.0,16.0,23.84,72.2,2.1,88.0,1289.0,70.0
2026-08-22,5,P14,Player 14,CM,33.0,MD,Match,Match,Starter,90.0,11158.0,599.0,151.0,32.0,47.0,33.66,102.0,7.3,657.0,933.0,86.0
2026-08-23,5,P14,Player 14,CM,33.0,MD+1,Recovery,Recovery,N/A,36.0,2435.0,26.0,1.0,8.0,9.0,17.87,54.2,1.8,65.0,1053.0,77.0
2026-08-24,6,P14,Player 14,CM,33.0,OFF,Off,Off,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,81.0
2026-08-25,6,P14,Player 14,CM,33.0,MD-4,Volume,Training,N/A,73.0,6892.0,329.0,45.0,36.0,36.0,25.43,77.1,5.8,423.0,722.0,87.0
2026-08-26,6,P14,Player 14,CM,33.0,MD-3,Speed / HSR,Training,N/A,83.0,8771.0,491.0,127.0,37.0,40.0,29.37,89.0,6.1,506.0,488.0,84.0
2026-08-27,6,P14,Player 14,CM,33.0,MD-2,Tactical,Training,N/A,67.0,5935.0,212.0,32.0,28.0,27.0,25.31,76.7,4.2,281.0,929.0,80.0
2026-08-28,6,P14,Player 14,CM,33.0,MD-1,Activation,Training,N/A,47.0,3282.0,84.0,10.0,16.0,13.0,21.2,64.2,3.8,179.0,1210.0,74.0
2026-08-29,6,P14,Player 14,CM,33.0,MD,Match,Match,Sub,30.0,4006.0,182.0,65.0,17.0,16.0,29.99,90.9,6.7,201.0,966.0,75.0
