date,week,player_id,player_name,position,player_vmax_kmh,md_code,session_focus,session_type,match_role,duration_min,total_distance_m,hsr_m,sprint_distance_m,accelerations,decelerations,max_speed_kmh,percent_vmax,session_rpe,session_load_au,previous_3d_load,wellness_score,session_load_au_7d,session_load_au_28d,total_distance_m_7d,total_distance_m_28d,hsr_m_7d,hsr_m_28d,sprint_distance_m_7d,sprint_distance_m_28d,chronic_load_weekly_equivalent,observation_days,load_ratio_7_28_context,days_since_85_pct_vmax,days_since_90_pct_vmax,days_since_95_pct_vmax
2026-08-24,6,P02,Player 02,CB,32.1,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,85.0,1522.0,6957.0,26687.0,115880.0,952.0,4215.0,136.0,629.0,1739.25,36,0.8750898375736668,2.0,16.0,16.0
2026-08-25,6,P02,Player 02,CB,32.1,MD-4,Volume,Training,,72.0,6270.0,266.0,27.0,22.0,25.0,25.62,79.8,5.7,410.0,254.0,91.0,1567.0,7064.0,26803.0,115832.0,972.0,4282.0,133.0,632.0,1766.0,37,0.8873159682899208,3.0,17.0,17.0
2026-08-26,6,P02,Player 02,CB,32.1,MD-3,Speed / HSR,Training,,88.0,8426.0,359.0,66.0,34.0,26.0,29.28,91.2,6.1,537.0,520.0,83.0,1563.0,7156.0,27330.0,116108.0,996.0,4279.0,148.0,625.0,1789.0,38,0.873672442705422,0.0,0.0,18.0
2026-08-27,6,P02,Player 02,CB,32.1,MD-2,Tactical,Training,,70.0,5066.0,161.0,25.0,20.0,22.0,27.69,86.3,5.3,371.0,947.0,82.0,1658.0,7268.0,27054.0,116438.0,984.0,4223.0,148.0,624.0,1817.0,39,0.9124931205283434,0.0,1.0,19.0
2026-08-28,6,P02,Player 02,CB,32.1,MD-1,Activation,Training,,49.0,3195.0,52.0,6.0,12.0,12.0,20.49,63.8,1.6,78.0,1318.0,85.0,1650.0,7238.0,27165.0,116888.0,985.0,4211.0,148.0,623.0,1809.5,40,0.9118541033434651,1.0,2.0,20.0
2026-08-29,6,P02,Player 02,CB,32.1,MD,Match,Match,Sub,38.0,4292.0,173.0,55.0,17.0,19.0,25.55,79.6,7.6,289.0,986.0,81.0,1795.0,7230.0,29325.0,116640.0,1027.0,4229.0,180.0,655.0,1807.5,41,0.9930843706777317,2.0,3.0,21.0
2026-08-30,6,P02,Player 02,CB,32.1,MD+1,Recovery,Recovery,,34.0,2072.0,18.0,1.0,6.0,5.0,19.59,61.0,1.7,58.0,738.0,80.0,1743.0,7254.0,29321.0,116367.0,1029.0,4228.0,180.0,655.0,1813.5,42,0.9611248966087675,3.0,4.0,22.0
2026-08-31,7,P02,Player 02,CB,32.1,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,83.0,1743.0,7254.0,29321.0,116367.0,1029.0,4228.0,180.0,655.0,1813.5,43,0.9611248966087675,4.0,5.0,23.0
2026-09-01,7,P02,Player 02,CB,32.1,MD-4,Volume,Training,,80.0,6593.0,235.0,24.0,28.0,27.0,25.83,80.5,6.3,504.0,347.0,85.0,1837.0,7353.0,29644.0,116580.0,998.0,4229.0,177.0,654.0,1838.25,44,0.9993200054399565,5.0,6.0,24.0
2026-09-02,7,P02,Player 02,CB,32.1,MD-3,Speed / HSR,Training,,84.0,6875.0,398.0,65.0,32.0,32.0,27.45,85.5,7.2,605.0,562.0,81.0,1905.0,7302.0,28093.0,115022.0,1037.0,4279.0,176.0,652.0,1825.5,45,1.0435497124075597,0.0,7.0,25.0
2026-09-03,7,P02,Player 02,CB,32.1,MD-2,Tactical,Training,,67.0,4662.0,214.0,24.0,23.0,28.0,25.72,80.1,3.6,241.0,1109.0,77.0,1775.0,7275.0,27689.0,114722.0,1090.0,4293.0,175.0,651.0,1818.75,46,0.9759450171821306,1.0,8.0,26.0
2026-09-04,7,P02,Player 02,CB,32.1,MD-1,Activation,Training,,36.0,2828.0,72.0,6.0,14.0,12.0,21.25,66.2,2.4,86.0,1350.0,80.0,1783.0,7220.0,27322.0,114792.0,1110.0,4306.0,175.0,651.0,1805.0,47,0.9878116343490305,2.0,9.0,27.0
2026-09-05,7,P02,Player 02,CB,32.1,MD,Match,Top-up,Unused,50.0,4228.0,174.0,22.0,24.0,19.0,27.58,85.9,4.2,210.0,932.0,84.0,1704.0,6584.0,27258.0,109864.0,1111.0,4069.0,142.0,597.0,1646.0,48,1.0352369380315918,0.0,10.0,28.0
2026-09-06,7,P02,Player 02,CB,32.1,MD+1,Recovery,Recovery,,38.0,1762.0,15.0,1.0,7.0,6.0,16.72,52.1,2.2,84.0,537.0,78.0,1730.0,6607.0,26948.0,109540.0,1108.0,4064.0,142.0,597.0,1651.75,49,1.0473739972756169,1.0,11.0,29.0
2026-09-07,8,P02,Player 02,CB,32.1,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,82.0,1730.0,6607.0,26948.0,109540.0,1108.0,4064.0,142.0,597.0,1651.75,50,1.0473739972756169,2.0,12.0,30.0
2026-09-08,8,P02,Player 02,CB,32.1,MD-4,Volume,Training,,76.0,6653.0,207.0,28.0,27.0,21.0,26.26,81.8,4.4,334.0,294.0,84.0,1560.0,6582.0,27008.0,110858.0,1080.0,4083.0,146.0,594.0,1645.5,51,0.9480401093892434,3.0,13.0,31.0
2026-09-09,8,P02,Player 02,CB,32.1,MD-3,Speed / HSR,Training,,96.0,7764.0,399.0,63.0,31.0,33.0,31.79,99.0,7.3,701.0,418.0,87.0,1656.0,6753.0,27897.0,111497.0,1081.0,4111.0,144.0,600.0,1688.25,52,0.9808973789426921,0.0,0.0,0.0
2026-09-10,8,P02,Player 02,CB,32.1,MD-2,Tactical,Training,,70.0,6040.0,185.0,18.0,21.0,20.0,26.02,81.1,3.8,266.0,1035.0,83.0,1681.0,6724.0,29275.0,113281.0,1052.0,4126.0,138.0,597.0,1681.0,53,1.0,1.0,1.0,1.0
2026-09-11,8,P02,Player 02,CB,32.1,MD-1,Activation,Training,,40.0,2947.0,50.0,6.0,11.0,11.0,22.39,69.7,2.0,80.0,1301.0,86.0,1675.0,6678.0,29394.0,113100.0,1030.0,4117.0,138.0,598.0,1669.5,54,1.0032943995208146,2.0,2.0,2.0
2026-09-12,8,P02,Player 02,CB,32.1,MD,Match,Match,Sub,40.0,3820.0,167.0,47.0,11.0,17.0,30.29,94.4,6.7,268.0,1047.0,78.0,1733.0,6697.0,28986.0,112365.0,1023.0,4113.0,163.0,621.0,1674.25,55,1.0350903389577422,0.0,0.0,3.0
2026-09-13,8,P02,Player 02,CB,32.1,MD+1,Recovery,Recovery,,31.0,2207.0,17.0,1.0,6.0,8.0,15.93,49.6,0.6,19.0,614.0,82.0,1668.0,6663.0,29431.0,112387.0,1025.0,4114.0,163.0,621.0,1665.75,56,1.0013507429085997,1.0,1.0,4.0
2026-07-20,1,P03,Player 03,CB,32.05,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,
2026-07-21,1,P03,Player 03,CB,32.05,MD-4,Volume,Training,,72.0,7613.0,196.0,22.0,30.0,28.0,24.33,75.9,5.0,360.0,0.0,86.0,360.0,360.0,7613.0,7613.0,196.0,196.0,22.0,22.0,90.0,2,,,,
2026-07-22,1,P03,Player 03,CB,32.05,MD-3,Speed / HSR,Training,,86.0,7773.0,334.0,61.0,32.0,26.0,29.85,93.2,6.6,568.0,360.0,85.0,928.0,928.0,15386.0,15386.0,530.0,530.0,83.0,83.0,232.0,3,,0.0,0.0,
2026-07-23,1,P03,Player 03,CB,32.05,MD-2,Tactical,Training,,75.0,5183.0,133.0,27.0,27.0,18.0,23.15,72.2,4.2,315.0,928.0,79.0,1243.0,1243.0,20569.0,20569.0,663.0,663.0,110.0,110.0,310.75,4,,1.0,1.0,
2026-07-24,1,P03,Player 03,CB,32.05,MD-1,Activation,Training,,39.0,3001.0,73.0,5.0,9.0,8.0,22.47,70.1,2.6,101.0,1243.0,70.0,1344.0,1344.0,23570.0,23570.0,736.0,736.0,115.0,115.0,336.0,5,,2.0,2.0,
2026-07-25,1,P03,Player 03,CB,32.05,MD,Match,Match,Sub,39.0,4600.0,140.0,29.0,14.0,14.0,27.68,86.4,6.9,269.0,984.0,81.0,1613.0,1613.0,28170.0,28170.0,876.0,876.0,144.0,144.0,403.25,6,,0.0,3.0,
2026-07-26,1,P03,Player 03,CB,32.05,MD+1,Recovery,Recovery,,34.0,2174.0,16.0,1.0,6.0,7.0,17.96,56.0,2.3,78.0,685.0,82.0,1691.0,1691.0,30344.0,30344.0,892.0,892.0,145.0,145.0,422.75,7,,1.0,4.0,
2026-07-27,2,P03,Player 03,CB,32.05,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,88.0,1691.0,1691.0,30344.0,30344.0,892.0,892.0,145.0,145.0,422.75,8,,2.0,5.0,
2026-07-28,2,P03,Player 03,CB,32.05,MD-4,Volume,Training,,85.0,6905.0,227.0,29.0,22.0,24.0,25.28,78.9,5.1,433.0,347.0,85.0,1764.0,2124.0,29636.0,37249.0,923.0,1119.0,152.0,174.0,531.0,9,,3.0,6.0,
2026-07-29,2,P03,Player 03,CB,32.05,MD-3,Speed / HSR,Training,,92.0,7518.0,363.0,53.0,26.0,26.0,28.67,89.4,6.6,607.0,511.0,80.0,1803.0,2731.0,29381.0,44767.0,952.0,1482.0,144.0,227.0,682.75,10,,0.0,7.0,
2026-07-30,2,P03,Player 03,CB,32.05,MD-2,Tactical,Training,,76.0,5907.0,189.0,14.0,20.0,20.0,26.68,83.2,5.1,388.0,1040.0,79.0,1876.0,3119.0,30105.0,50674.0,1008.0,1671.0,131.0,241.0,779.75,11,,1.0,8.0,
2026-07-31,2,P03,Player 03,CB,32.05,MD-1,Activation,Training,,43.0,3128.0,75.0,5.0,13.0,8.0,22.68,70.8,3.5,150.0,1428.0,70.0,1925.0,3269.0,30232.0,53802.0,1010.0,1746.0,131.0,246.0,817.25,12,,2.0,9.0,
2026-08-01,2,P03,Player 03,CB,32.05,MD,Match,Top-up,Unused,55.0,4964.0,205.0,29.0,16.0,15.0,25.59,79.8,4.2,231.0,1145.0,75.0,1887.0,3500.0,30596.0,58766.0,1075.0,1951.0,131.0,275.0,875.0,13,,3.0,10.0,
2026-08-02,2,P03,Player 03,CB,32.05,MD+1,Recovery,Recovery,,25.0,2301.0,19.0,1.0,7.0,6.0,16.51,51.5,1.6,40.0,769.0,84.0,1849.0,3540.0,30723.0,61067.0,1078.0,1970.0,131.0,276.0,885.0,14,,4.0,11.0,
2026-08-03,3,P03,Player 03,CB,32.05,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,84.0,1849.0,3540.0,30723.0,61067.0,1078.0,1970.0,131.0,276.0,885.0,15,,5.0,12.0,
2026-08-04,3,P03,Player 03,CB,32.05,MD-4,Volume,Training,,86.0,5821.0,246.0,20.0,25.0,21.0,23.3,72.7,5.4,464.0,271.0,89.0,1880.0,4004.0,29639.0,66888.0,1097.0,2216.0,122.0,296.0,1001.0,16,,6.0,13.0,
2026-08-05,3,P03,Player 03,CB,32.05,MD-3,Speed / HSR,Training,,94.0,7592.0,413.0,59.0,25.0,29.0,30.79,96.1,7.0,658.0,504.0,78.0,1931.0,4662.0,29713.0,74480.0,1147.0,2629.0,128.0,355.0,1165.5,17,,0.0,0.0,0.0
2026-08-06,3,P03,Player 03,CB,32.05,MD-2,Tactical,Training,,73.0,6051.0,211.0,20.0,16.0,15.0,26.91,84.0,4.2,307.0,1122.0,78.0,1850.0,4969.0,29857.0,80531.0,1169.0,2840.0,134.0,375.0,1242.25,18,,1.0,1.0,1.0
2026-08-07,3,P03,Player 03,CB,32.05,MD-1,Activation,Training,,46.0,3158.0,67.0,7.0,12.0,9.0,22.85,71.3,3.0,138.0,1429.0,75.0,1838.0,5107.0,29887.0,83689.0,1161.0,2907.0,136.0,382.0,1276.75,19,,2.0,2.0,2.0
2026-08-08,3,P03,Player 03,CB,32.05,MD,Match,Top-up,Unused,55.0,4708.0,164.0,24.0,21.0,14.0,25.93,80.9,4.8,264.0,1103.0,82.0,1871.0,5371.0,29631.0,88397.0,1120.0,3071.0,131.0,406.0,1342.75,20,,3.0,3.0,3.0
2026-08-09,3,P03,Player 03,CB,32.05,MD+1,Recovery,Recovery,,36.0,2364.0,16.0,1.0,5.0,5.0,18.83,58.8,2.0,72.0,709.0,84.0,1903.0,5443.0,29694.0,90761.0,1117.0,3087.0,131.0,407.0,1360.75,21,,4.0,4.0,4.0
2026-08-10,4,P03,Player 03,CB,32.05,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.0,86.0,1903.0,5443.0,29694.0,90761.0,1117.0,3087.0,131.0,407.0,1360.75,22,,5.0,5.0,5.0
2026-08-11,4,P03,Player 03,CB,32.05,MD-4,Volume,Training,,73.0,6602.0,207.0,23.0,23.0,23.0,25.38,79.2,5.1,372.0,336.0,90.0,1811.0,5815.0,30475.0,97363.0,1078.0,3294.0,134.0,430.0,1453.75,23,,6.0,6.0,6.0
2026-08-12,4,P03,Player 03,CB,32.05,MD-3,Speed / HSR,Training,,82.0,6752.0,335.0,74.0,26.0,23.0,31.49,98.3,6.0,492.0,444.0,83.0,1645.0,6307.0,29635.0,104115.0,1000.0,3629.0,149.0,504.0,1576.75,24,,0.0,0.0,0.0
2026-08-13,4,P03,Player 03,CB,32.05,MD-2,Tactical,Training,,69.0,5992.0,187.0,19.0,18.0,18.0,26.17,81.6,5.8,400.0,864.0,85.0,1738.0,6707.0,29576.0,110107.0,976.0,3816.0,148.0,523.0,1676.75,25,,1.0,1.0,1.0
2026-08-14,4,P03,Player 03,CB,32.05,MD-1,Activation,Training,,42.0,3272.0,61.0,6.0,11.0,12.0,19.59,61.1,3.1,130.0,1264.0,75.0,1730.0,6837.0,29690.0,113379.0,970.0,3877.0,147.0,529.0,1709.25,26,,2.0,2.0,2.0
2026-08-15,4,P03,Player 03,CB,32.05,MD,Match,Match,Sub,23.0,3576.0,104.0,24.0,9.0,10.0,29.91,93.3,6.7,154.0,1022.0,76.0,1620.0,6991.0,28558.0,116955.0,910.0,3981.0,147.0,553.0,1747.75,27,,0.0,0.0,3.0
2026-08-16,4,P03,Player 03,CB,32.05,MD+1,Recovery,Recovery,,30.0,2019.0,17.0,1.0,6.0,7.0,18.62,58.1,2.6,78.0,684.0,85.0,1626.0,7069.0,28213.0,118974.0,911.0,3998.0,147.0,554.0,1767.25,28,0.9200735606167775,1.0,1.0,4.0
2026-08-17,5,P03,Player 03,CB,32.05,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,80.0,1626.0,7069.0,28213.0,118974.0,911.0,3998.0,147.0,554.0,1767.25,29,0.9200735606167775,2.0,2.0,5.0
2026-08-18,5,P03,Player 03,CB,32.05,MD-4,Volume,Training,,77.0,7570.0,183.0,25.0,28.0,18.0,24.92,77.7,4.9,377.0,232.0,88.0,1631.0,7086.0,29181.0,118931.0,887.0,3985.0,149.0,557.0,1771.5,30,0.9206886819079876,3.0,3.0,6.0
2026-08-19,5,P03,Player 03,CB,32.05,MD-3,Speed / HSR,Training,,81.0,6872.0,447.0,76.0,28.0,26.0,30.63,95.6,6.7,543.0,455.0,85.0,1682.0,7061.0,29301.0,118030.0,999.0,4098.0,151.0,572.0,1765.25,31,0.9528395411414814,0.0,0.0,0.0
2026-08-20,5,P03,Player 03,CB,32.05,MD-2,Tactical,Training,,69.0,5245.0,195.0,20.0,21.0,20.0,24.54,76.6,4.9,338.0,920.0,84.0,1620.0,7084.0,28554.0,118092.0,1007.0,4160.0,152.0,565.0,1771.0,32,0.9147374364765669,1.0,1.0,1.0
2026-08-21,5,P03,Player 03,CB,32.05,MD-1,Activation,Training,,44.0,3324.0,80.0,5.0,12.0,9.0,23.58,73.6,2.0,88.0,1258.0,78.0,1578.0,7071.0,28606.0,118415.0,1026.0,4167.0,151.0,565.0,1767.75,33,0.8926601612218923,2.0,2.0,2.0
2026-08-22,5,P03,Player 03,CB,32.05,MD,Match,Top-up,Unused,54.0,5607.0,182.0,23.0,16.0,16.0,27.66,86.3,4.9,265.0,969.0,80.0,1689.0,7067.0,30637.0,119422.0,1104.0,4209.0,150.0,559.0,1766.75,34,0.9559926418565162,0.0,3.0,3.0
2026-08-23,5,P03,Player 03,CB,32.05,MD+1,Recovery,Recovery,,36.0,2369.0,20.0,1.0,6.0,6.0,17.33,54.1,2.1,76.0,691.0,84.0,1687.0,7065.0,30987.0,119617.0,1107.0,4213.0,150.0,559.0,1766.25,35,0.9551309271054494,1.0,4.0,4.0
2026-08-24,6,P03,Player 03,CB,32.05,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,82.0,1687.0,7065.0,30987.0,119617.0,1107.0,4213.0,150.0,559.0,1766.25,36,0.9551309271054494,2.0,5.0,5.0
2026-08-25,6,P03,Player 03,CB,32.05,MD-4,Volume,Training,,80.0,5241.0,247.0,22.0,22.0,21.0,26.1,81.4,4.2,336.0,341.0,83.0,1646.0,6968.0,28658.0,117953.0,1171.0,4233.0,147.0,552.0,1742.0,37,0.9448909299655568,3.0,6.0,6.0
2026-08-26,6,P03,Player 03,CB,32.05,MD-3,Speed / HSR,Training,,87.0,8554.0,409.0,60.0,31.0,30.0,28.55,89.1,6.5,566.0,412.0,86.0,1669.0,6927.0,30340.0,118989.0,1133.0,4279.0,131.0,559.0,1731.75,38,0.963764977623791,0.0,7.0,7.0
2026-08-27,6,P03,Player 03,CB,32.05,MD-2,Tactical,Training,,64.0,5380.0,197.0,22.0,19.0,19.0,25.31,79.0,5.5,352.0,902.0,81.0,1683.0,6891.0,30475.0,118462.0,1135.0,4287.0,133.0,567.0,1722.75,39,0.976926425772747,1.0,8.0,8.0
2026-08-28,6,P03,Player 03,CB,32.05,MD-1,Activation,Training,,46.0,2682.0,59.0,7.0,12.0,10.0,22.02,68.7,3.1,143.0,1254.0,77.0,1738.0,6884.0,29833.0,118016.0,1114.0,4271.0,135.0,569.0,1721.0,40,1.0098779779198142,2.0,9.0,9.0
2026-08-29,6,P03,Player 03,CB,32.05,MD,Match,Top-up,Unused,60.0,4772.0,173.0,17.0,21.0,15.0,26.17,81.7,4.0,240.0,1061.0,79.0,1713.0,6893.0,28998.0,117824.0,1105.0,4239.0,129.0,557.0,1723.25,41,0.9940519367474249,3.0,10.0,10.0
2026-08-30,6,P03,Player 03,CB,32.05,MD+1,Recovery,Recovery,,36.0,2510.0,18.0,1.0,6.0,7.0,18.85,58.8,1.9,68.0,735.0,87.0,1705.0,6921.0,29139.0,118033.0,1103.0,4238.0,129.0,557.0,1730.25,42,0.9854067331310504,4.0,11.0,11.0
2026-08-31,7,P03,Player 03,CB,32.05,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,83.0,1705.0,6921.0,29139.0,118033.0,1103.0,4238.0,129.0,557.0,1730.25,43,0.9854067331310504,5.0,12.0,12.0
2026-09-01,7,P03,Player 03,CB,32.05,MD-4,Volume,Training,,81.0,6724.0,239.0,27.0,22.0,21.0,25.89,80.8,5.0,405.0,308.0,84.0,1774.0,6862.0,30622.0,118936.0,1095.0,4231.0,134.0,564.0,1715.5,44,1.0341008452346254,6.0,13.0,13.0
2026-09-02,7,P03,Player 03,CB,32.05,MD-3,Speed / HSR,Training,,87.0,8375.0,412.0,81.0,30.0,21.0,29.55,92.2,6.5,566.0,473.0,79.0,1774.0,6770.0,30443.0,119719.0,1098.0,4230.0,155.0,586.0,1692.5,45,1.0481536189069425,0.0,0.0,14.0
2026-09-03,7,P03,Player 03,CB,32.05,MD-2,Tactical,Training,,69.0,5209.0,178.0,21.0,20.0,16.0,27.11,84.6,4.6,317.0,971.0,80.0,1739.0,6780.0,30272.0,118877.0,1079.0,4197.0,154.0,587.0,1695.0,46,1.0259587020648968,1.0,1.0,15.0
2026-09-04,7,P03,Player 03,CB,32.05,MD-1,Activation,Training,,43.0,2899.0,55.0,8.0,11.0,11.0,21.95,68.5,2.6,112.0,1288.0,80.0,1708.0,6754.0,30489.0,118618.0,1075.0,4185.0,155.0,588.0,1688.5,47,1.0115487118744448,2.0,2.0,16.0
2026-09-05,7,P03,Player 03,CB,32.05,MD,Match,Match,Starter,75.0,8445.0,290.0,69.0,27.0,20.0,32.39,101.1,8.0,600.0,995.0,83.0,2068.0,7090.0,34162.0,122355.0,1192.0,4311.0,207.0,633.0,1772.5,48,1.1667136812411847,0.0,0.0,0.0
2026-09-06,7,P03,Player 03,CB,32.05,MD+1,Recovery,Recovery,,32.0,2364.0,15.0,1.0,7.0,6.0,18.66,58.2,1.5,48.0,1029.0,80.0,2048.0,7066.0,34016.0,122355.0,1189.0,4310.0,207.0,633.0,1766.5,49,1.159354656099632,1.0,1.0,1.0
2026-09-07,8,P03,Player 03,CB,32.05,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,85.0,2048.0,7066.0,34016.0,122355.0,1189.0,4310.0,207.0,633.0,1766.5,50,1.159354656099632,2.0,2.0,2.0
2026-09-08,8,P03,Player 03,CB,32.05,MD-4,Volume,Training,,81.0,6390.0,232.0,21.0,26.0,24.0,24.73,77.2,4.8,389.0,648.0,85.0,2032.0,7083.0,33682.0,122143.0,1182.0,4335.0,201.0,631.0,1770.75,51,1.1475363546519837,3.0,3.0,3.0
2026-09-09,8,P03,Player 03,CB,32.05,MD-3,Speed / HSR,Training,,91.0,8094.0,393.0,60.0,26.0,23.0,29.54,92.2,6.2,564.0,437.0,88.0,2030.0,7155.0,33401.0,123485.0,1163.0,4393.0,180.0,617.0,1788.75,52,1.13487071977638,0.0,0.0,4.0
2026-09-10,8,P03,Player 03,CB,32.05,MD-2,Tactical,Training,,69.0,5527.0,177.0,25.0,23.0,21.0,24.95,77.8,5.1,352.0,953.0,84.0,2065.0,7107.0,33719.0,123020.0,1162.0,4383.0,184.0,623.0,1776.75,53,1.1622344167721965,1.0,1.0,5.0
2026-09-11,8,P03,Player 03,CB,32.05,MD-1,Activation,Training,,50.0,3213.0,76.0,6.0,11.0,12.0,21.79,68.0,2.5,125.0,1305.0,83.0,2078.0,7102.0,34033.0,122961.0,1183.0,4398.0,182.0,623.0,1775.5,54,1.1703745423824274,2.0,2.0,6.0
2026-09-12,8,P03,Player 03,CB,32.05,MD,Match,Match,Starter,84.0,8934.0,386.0,70.0,30.0,26.0,30.14,94.1,8.2,689.0,1041.0,79.0,2167.0,7637.0,34522.0,128319.0,1279.0,4680.0,183.0,669.0,1909.25,55,1.135000654707346,0.0,0.0,7.0
2026-09-13,8,P03,Player 03,CB,32.05,MD+1,Recovery,Recovery,,34.0,2097.0,18.0,1.0,6.0,5.0,18.11,56.5,1.6,54.0,1166.0,74.0,2173.0,7613.0,34255.0,128397.0,1282.0,4681.0,183.0,669.0,1903.25,56,1.141731249179036,1.0,1.0,8.0
2026-07-20,1,P04,Player 04,CB,32.7,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,,
2026-07-21,1,P04,Player 04,CB,32.7,MD-4,Volume,Training,,79.0,7014.0,194.0,26.0,29.0,24.0,25.73,78.7,5.1,403.0,0.0,90.0,403.0,403.0,7014.0,7014.0,194.0,194.0,26.0,26.0,100.75,2,,,,
2026-07-22,1,P04,Player 04,CB,32.7,MD-3,Speed / HSR,Training,,93.0,7442.0,300.0,80.0,31.0,31.0,30.52,93.3,6.3,586.0,403.0,90.0,989.0,989.0,14456.0,14456.0,494.0,494.0,106.0,106.0,247.25,3,,0.0,0.0,
2026-07-23,1,P04,Player 04,CB,32.7,MD-2,Tactical,Training,,69.0,5209.0,154.0,25.0,24.0,17.0,26.63,81.4,5.6,386.0,989.0,84.0,1375.0,1375.0,19665.0,19665.0,648.0,648.0,131.0,131.0,343.75,4,,1.0,1.0,
2026-07-24,1,P04,Player 04,CB,32.7,MD-1,Activation,Training,,44.0,3182.0,40.0,7.0,15.0,10.0,22.46,68.7,2.1,92.0,1375.0,83.0,1467.0,1467.0,22847.0,22847.0,688.0,688.0,138.0,138.0,366.75,5,,2.0,2.0,
2026-07-25,1,P04,Player 04,CB,32.7,MD,Match,Match,Starter,91.0,10157.0,449.0,92.0,40.0,26.0,30.65,93.7,6.9,628.0,1064.0,81.0,2095.0,2095.0,33004.0,33004.0,1137.0,1137.0,230.0,230.0,523.75,6,,0.0,0.0,
2026-07-26,1,P04,Player 04,CB,32.7,MD+1,Recovery,Recovery,,32.0,2123.0,16.0,1.0,6.0,5.0,15.41,47.1,1.1,35.0,1106.0,80.0,2130.0,2130.0,35127.0,35127.0,1153.0,1153.0,231.0,231.0,532.5,7,,1.0,1.0,
2026-07-27,2,P04,Player 04,CB,32.7,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,78.0,2130.0,2130.0,35127.0,35127.0,1153.0,1153.0,231.0,231.0,532.5,8,,2.0,2.0,
2026-07-28,2,P04,Player 04,CB,32.7,MD-4,Volume,Training,,76.0,6002.0,239.0,28.0,28.0,23.0,26.75,81.8,4.9,372.0,663.0,84.0,2099.0,2502.0,34115.0,41129.0,1198.0,1392.0,233.0,259.0,625.5,9,,3.0,3.0,
2026-07-29,2,P04,Player 04,CB,32.7,MD-3,Speed / HSR,Training,,90.0,7797.0,375.0,85.0,29.0,28.0,31.38,96.0,7.2,648.0,407.0,83.0,2161.0,3150.0,34470.0,48926.0,1273.0,1767.0,238.0,344.0,787.5,10,,0.0,0.0,0.0
2026-07-30,2,P04,Player 04,CB,32.7,MD-2,Tactical,Training,,64.0,5390.0,200.0,17.0,23.0,20.0,25.49,77.9,3.3,211.0,1020.0,81.0,1986.0,3361.0,34651.0,54316.0,1319.0,1967.0,230.0,361.0,840.25,11,,1.0,1.0,1.0
2026-07-31,2,P04,Player 04,CB,32.7,MD-1,Activation,Training,,46.0,2968.0,55.0,7.0,12.0,10.0,22.56,69.0,2.7,124.0,1231.0,78.0,2018.0,3485.0,34437.0,57284.0,1334.0,2022.0,230.0,368.0,871.25,12,,2.0,2.0,2.0
2026-08-01,2,P04,Player 04,CB,32.7,MD,Match,Match,Starter,79.0,8450.0,311.0,79.0,33.0,30.0,31.65,96.8,8.8,695.0,983.0,82.0,2085.0,4180.0,32730.0,65734.0,1196.0,2333.0,217.0,447.0,1045.0,13,,0.0,0.0,0.0
2026-08-02,2,P04,Player 04,CB,32.7,MD+1,Recovery,Recovery,,36.0,2532.0,20.0,1.0,6.0,5.0,18.89,57.8,1.1,40.0,1030.0,79.0,2090.0,4220.0,33139.0,68266.0,1200.0,2353.0,217.0,448.0,1055.0,14,,1.0,1.0,1.0
2026-08-03,3,P04,Player 04,CB,32.7,OFF,Off,Off,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.0,84.0,2090.0,4220.0,33139.0,68266.0,1200.0,2353.0,217.0,448.0,1055.0,15,,2.0,2.0,2.0
2026-08-04,3,P04,Player 04,CB,32.7,MD-4,Volume,Training,,76.0,5337.0,243.0,33.0,31.0,24.0,26.21,80.2,6.0,456.0,735.0,73.0,2174.0,4676.0,32474.0,73603.0,1204.0,2596.0,222.0,481.0,1169.0,16,,3.0,3.0,3.0
